Title, Birthyear, occupationgroup
Andrew_Caldecott,,office_holder
Andrew_Calof,1991,athlete
Andrew_Card,,office_holder
Andrew_Carn,1950,office_holder
Andrew_Carroll,1969,author/journalist
Andrew_Casson,1943,academic
Andrew_Cayton,1954,academic
Andrew_Chaikin,1956,[]
Andrew_Checketts,,athlete
Andrew_Cheng,1960,politician
Andrew_Chenge,1947,office_holder
Andrew_Cherng,1948,[]
Andrew_Cheung,1961,judiciary
Andrew_Clinch,1867,athlete
Andrew_Cohen_(colonial_governor),1909,politician
Andrew_Cohen_(politician),1969,office_holder
Andrew_Coltart,,athlete
Andrew_Combs,,athlete
Andrew_Connolly,1965,[]
Andrew_Conway,1991,athlete
Andrew_Copelan,,athlete
Andrew_Copson,1980,"['british humanist association', 'international humanist and ethical union']"
Andrew_Cornell_Robinson,1968,artist
Andrew_Coulouris,1978,office_holder
Andrew_Coyne,1960,[]
Andrew_Cunningham_Scott,1952,academic
Andrew_Cuomo,,office_holder
Andrew_D._Hurwitz,1947,office_holder
Andrew_Daish,1984,athlete
Andrew_David_Irvine,1958,academic
"Andrew_Davidson,_2nd_Viscount_Davidson",1928,office_holder
Andrew_Davies_(Welsh_politician),1952,office_holder
Andrew_Davies_(writer),,author/journalist
Andrew_Davis_Bruce,1894,politician
Andrew_DeGraffenreidt,1928,[]
Andrew_Delbanco,1952,[]
Andrew_Dessler,1964,academic
Andrew_Dewar_Gibb,1888,office_holder
Andrew_Dickson_White,,office_holder
Andrew_Dilnot,,academic
Andrew_Dominik,1967,author/journalist
Andrew_Douglas_(judge),,office_holder
Andrew_Duff,,politician
"Andrew_Duncan,_the_elder",1744,[]
Andrew_Durutalo,1987,athlete
Andrew_Dutney,1958,politician
Andrew_E._Rice,1922,[]
Andrew_Edis,1957,judiciary
Andrew_Ellis,,athlete
Andrew_Ewing,,office_holder
Andrew_F._Cooper,1950,academic
Andrew_F._Read,,academic
Andrew_Fabian,1948,academic
Andrew_Farago,1976,[]
Andrew_Farmer,1979,office_holder
"Andrew_Feldman,_Baron_Feldman_of_Elstree",1966,office_holder
Andrew_Fezza,1955,[]
Andrew_Fields,,athlete
Andrew_Fire,1959,academic
Andrew_Forde,1987,business_person
Andrew_Forrest,1961,"['fortescue metals group', 'chairman']"
Andrew_Forsyth,,academic
Andrew_Fox_(businessman),,['track entertainment']
Andrew_Fox_(footballer),1990,athlete
Andrew_Fraknoi,1948,academic
Andrew_Frangella,,['dentist']
Andrew_Frank_Schoeppel,,politician
Andrew_Fraser_(Queensland_politician),1976,office_holder
Andrew_Friedman,1976,[]
Andrew_G._Reid,1878,athlete
Andrew_G._White,,academic
Andrew_Gault,1882,office_holder
Andrew_Gaze,,athlete
Andrew_Gee_(politician),,office_holder
Andrew_Gelman,1965,academic
Andrew_George_(politician),,politician
Andrew_Gerber,,academic
Andrew_Giles,1973,politician
Andrew_Gill_(coach),,athlete
Andrew_Gillum,1979,office_holder
Andrew_Ginther,,office_holder
Andrew_Gonzalez,,office_holder
Andrew_Goodman_(rugby_union),1982,athlete
Andrew_Goudelock,,athlete
Andrew_Gould,,['bg group']
Andrew_Gourlay,1982,['conducting']
Andrew_Govender,1986,[]
Andrew_Gower,1978,['fen_research']
Andrew_Granville,,academic
Andrew_Gross,1952,author/journalist
Andrew_Grove,1936,"['intel', 'chief executive officer', 'chief operating officer']"
Andrew_Guenther,1976,artist
Andrew_Gwynne,,politician
Andrew_H._Van_de_Ven,1945,academic
Andrew_H._Ward,1815,politician
Andrew_Haines,1947,academic
Andrew_Halliday_(physician),1782,['wgs84_pos#spatialthing']
"Andrew_Hardie,_Baron_Hardie",,judiciary
Andrew_Harriman,1964,athlete
Andrew_Harvey_(religious_writer),,author/journalist
Andrew_Hastie_(politician),,politician
Andrew_Hauptman,1969,[]
Andrew_Hevesi,1974,office_holder
Andrew_Hoffman_(American_football),1982,athlete
Andrew_Holding,,academic
Andrew_Holness,1972,office_holder
Andrew_Honeycutt,,[]
Andrew_Hore,,athlete
Andrew_Horne,,politician
Andrew_Houison,1850,['health professional']
Andrew_House,1965,"['sony computer entertainment', 'president', 'chief executive officer']"
Andrew_Hsia,1950,office_holder
Andrew_Hughes_(rugby_union),1995,athlete
Andrew_Hull,1963,"['architect', 'film director']"
Andrew_Humpherson,1960,politician
Andrew_Hunt_(historian),1968,[]
Andrew_Hunter_(British_politician),,politician
Andrew_Huxley,,academic
Andrew_Ian_Cooper,,academic
Andrew_Inglis_Clark,,office_holder
Andrew_J._Burns_Jr,1926,office_holder
Andrew_J._Duck,,politician
Andrew_J._Gerber,,academic
Andrew_J._Hinshaw,,politician
Andrew_J._Levander,1953,[]
Andrew_J._May,1875,office_holder
Andrew_J._McKenna,,business_person
Andrew_J._Richards,1955,academic
Andrew_J._Whittle,,academic
Andrew_J_Carr,1958,medical
Andrew_Jackson_(running_back),1964,athlete
Andrew_Jackson_Bettwy,1894,office_holder
Andrew_Jackson_Clements,,office_holder
Andrew_Jackson_Donelson,,office_holder
Andrew_Jackson_Montague,,office_holder
Andrew_Jacobs_(journalist),,[]
Andrew_Jennings,1943,[]
Andrew_John_Berger,,academic
Andrew_John_Pullan,1963,medical
Andrew_John_Schofield,,academic
Andrew_Johnson_(golfer),1972,athlete
Andrew_Jones_(Australian_politician),,politician
Andrew_Jones_(British_politician),1963,politician
Andrew_Joseph_Thynne,,office_holder
Andrew_Justin_Stewart_Coats,1958,medical
Andrew_Kamarck,,academic
Andrew_Kandrevas,,office_holder
Andrew_Kania,1967,politician
Andrew_Kasarskis,1972,academic
Andrew_Katos,1970,office_holder
Andrew_Kayiira,1945,[]
Andrew_Keen,,[]
Andrew_Keenan-Bolger,1985,[]
Andrew_Kellaway_(rugby_union),1995,athlete
Andrew_Keller,,academic
Andrew_Kelly_(rugby_union),1982,athlete
"Andrew_Kelly_(rugby_union,_born_1981)",,athlete
Andrew_Kerr,1878,athlete
Andrew_Kerr_(broadcaster),,['bbc']
Andrew_Killian,1872,religious_figure
Andrew_Klaber,,[]
Andrew_Klavan,1954,author/journalist
Andrew_Kleinfeld,1945,office_holder
Andrew_Koenig_(politician),1982,business_person
Andrew_Koenig_(programmer),1952,[]
Andrew_Kohut,1942,['opinion poll']
Andrew_Kozak,1982,"['meteorology', 'presenter']"
Andrew_Kreisberg,,['television producer']
Andrew_Kuchins,1959,['center for strategic and international studies']
Andrew_L._Abrams,,[]
"Andrew_L._Carter,_Jr.",1969,office_holder
"Andrew_L._Lewis,_Jr.",,office_holder
Andrew_L._Sevier,1894,office_holder
Andrew_Ladis,1949,['history of art']
Andrew_Lam,1964,[]
Andrew_Laming,,politician
Andrew_Landry,1987,athlete
Andrew_Lansley,,office_holder
Andrew_Lanza,,office_holder
Andrew_Lauer,1965,actor
Andrew_Law_(financier),,[]
Andrew_Lawrence_(basketball),,athlete
Andrew_Lawrence_(comedian),1979,medical
Andrew_Lawrence_Somers,,politician
Andrew_Lear,1958,[]
Andrew_Lees_(vaccinologist),,medical
Andrew_Leigh,1972,office_holder
Andrew_Leo_Bettwy,1920,office_holder
Andrew_Leung,1951,office_holder
Andrew_Levitas,1977,[]
Andrew_Li,,judiciary
Andrew_Lih,,[]
Andrew_Little_(New_Zealand_politician),1965,politician
Andrew_Lloyd_Webber,1948,['composer']
Andrew_Lo,1960,academic
Andrew_Loupe,1988,athlete
Andrew_Love,1981,[]
Andrew_Lumsden_(scientist),1947,academic
Andrew_Lyne,,academic
Andrew_M._Bruckner,1932,academic
Andrew_M._Gleason,,academic
Andrew_M._Murstein,1964,"['president', 'board of directors']"
Andrew_M._Rosenfield,,[]
Andrew_Macdonald_(producer),1966,['film producer']
Andrew_Mackenzie_(businessman),1956,academic
Andrew_Magee,,athlete
Andrew_Maguire,1939,politician
Andrew_Majda,1949,academic
Andrew_Marshall_(foreign_policy_strategist),,academic
Andrew_Mason,1980,[]
Andrew_McArthur,1979,athlete
Andrew_McAulay,,['kadoorie farm and botanic garden']
Andrew_McCallum,,academic
Andrew_McConnell_January_Cochran,1854,office_holder
Andrew_McDonald_(Australian_politician),1955,office_holder
Andrew_McFadyen,1977,office_holder
Andrew_McFarlane_(judge),1954,judiciary
Andrew_McGowan,1961,office_holder
Andrew_McIntosh_(Australian_politician),1955,office_holder
Andrew_McIntosh_(professor),,academic
Andrew_McKay_(footballer),,athlete
Andrew_McKenna,2009,office_holder
Andrew_McLachlan,,politician
Andrew_McNamara,1959,office_holder
Andrew_Mellon,,office_holder
Andrew_Miller_(novelist),,author/journalist
Andrew_Miller_(politician),,politician
Andrew_Miller_(publisher),1857,[]
Andrew_Mitchell,,office_holder
Andrew_Montague_(Irish_politician),,office_holder
Andrew_Montford,,[]
Andrew_Moravcsik,1957,academic
Andrew_Morse,1974,business_person
Andrew_Motion,,author/journalist
Andrew_Murr,1977,business_person
"Andrew_Murray,_1st_Viscount_Dunedin",,office_holder
Andrew_Murray_(Australian_politician),,politician
Andrew_Murrison,,politician
Andrew_Mwenda,1972,author/journalist
Andrew_Myler,1975,athlete
Andrew_N._Schofield,1930,academic
Andrew_Napolitano,,office_holder
Andrew_Neil,1949,"['bbc', 'press holdings']"
Andrew_Nelson_Caudell,1872,[]
Andrew_Nelson_Lytle,,academic
Andrew_Ness,,athlete
Andrew_Ng,1976,academic
Andrew_Nicol_(judge),1951,judiciary
Andrew_Nisker,,[]
Andrew_Norman_Wilson_(artist),1983,artist
Andrew_Norton_(Pirate_Party),,office_holder
Andrew_Nunn,1957,religious_figure
Andrew_O'Brien_(politician),,office_holder
Andrew_Olivieri,1981,athlete
Andrew_Overtoom,1962,author/journalist
Andrew_Owens,1947,[]
Andrew_P._Mackenzie,1964,academic
Andrew_P._O'Rourke,,politician
Andrew_P._Ordon,1950,['plastic surgery']
Andrew_P._W._Bennett,,office_holder
Andrew_Pakes,1973,office_holder
Andrew_Pakula,1957,"['unitarian universalism', 'senior management']"
Andrew_Patrick_Gordon,1962,office_holder
Andrew_Peacock,,business_person
Andrew_Pelling,,politician
Andrew_Percy,1977,politician
Andrew_Petter,1953,office_holder
Andrew_Pettigrew,1944,[]
Andrew_Phang,,judiciary
Andrew_Phillips_(lawyer),,[]
Andrew_Pickens_(governor),,politician
Andrew_Pierce,1961,[]
Andrew_Popplewell,1959,judiciary
Andrew_Powell_(politician),1973,office_holder
Andrew_Proud,1954,religious_figure
Andrew_Putnam,1989,athlete
Andrew_Puzder,1950,[]
Andrew_Pyper,,author/journalist
Andrew_R._Govan,1794,politician
Andrew_R._Heinze,,author/journalist
Andrew_R._Liddle,,academic
Andrew_Raia,1968,office_holder
Andrew_Ramsay_Don-Wauchope,1861,athlete
Andrew_Rannells,1978,"['television', 'theatre']"
Andrew_Ready,1993,athlete
Andrew_Refshauge,,politician
Andrew_Restrepo,1970,athlete
Andrew_Revkin,1956,author/journalist
Andrew_Rice,1973,office_holder
Andrew_Rivkin,1969,medical
Andrew_Robathan,,politician
Andrew_Robb,,politician
Andrew_Robertson_(engineer),,academic
Andrew_Rogers_(journalist),1962,author/journalist
Andrew_Rohan,1948,politician
Andrew_Romanoff,,office_holder
Andrew_Rosenthal,1956,[]
Andrew_Ross_Sorkin,1977,author/journalist
Andrew_Rugasira,,author/journalist
Andrew_S.I.D._Lang,1970,academic
Andrew_S._Brandt,,politician
Andrew_S._Breidenbaugh,,[]
Andrew_S._Effron,1948,office_holder
Andrew_S._Hanen,1953,office_holder
Andrew_S._Tanenbaum,,academic
Andrew_Saul,1946,office_holder
Andrew_Saxton,1964,politician
Andrew_Sayers,1957,[]
Andrew_Schally,,medical
Andrew_Scheinman,,[]
Andrew_Scipione,1958,politician
Andrew_Sears,,academic
Andrew_Selous,,politician
Andrew_Sentance,1958,office_holder
Andrew_Shapter,1966,[]
Andrew_Sheridan,,athlete
Andrew_Sherratt,,academic
Andrew_Sherwood_(politician),1980,office_holder
Andrew_Shue,1967,actor
Andrew_Shull,1981,athlete
Andrew_Sidamon-Eristoff,1963,office_holder
Andrew_Siemion,,academic
Andrew_Slack,1955,athlete
Andrew_Sledd,1870,[]
Andrew_Sluyter,1958,academic
Andrew_Smith_(politician),,office_holder
Andrew_Sorenson,1938,office_holder
Andrew_Sousa,1989,athlete
Andrew_Southcott,,politician
Andrew_Staples,,[]
Andrew_Stark,1964,artist
Andrew_Steinmann,1954,author/journalist
Andrew_Stephenson,1981,politician
Andrew_Stevenson,,office_holder
Andrew_Stewart_(academic),1904,office_holder
Andrew_Streitwieser,1927,academic
Andrew_Strominger,,academic
Andrew_Stroth,1967,[]
Andrew_Stroup,1985,"['commonkey', 'presidential innovation fellows']"
Andrew_Stuart_Winckler,1949,academic
Andrew_Stunell,,office_holder
Andrew_Sullivan,1963,[]
Andrew_Supanz,1982,[]
Andrew_Svoboda,1979,athlete
Andrew_Swan,,office_holder
Andrew_T._Guzman,,[]
Andrew_Targowski,1937,academic
Andrew_Tatarsky,1955,['clinical psychology']
Andrew_Taylor_(painter),1967,artist
Andrew_Theophanous,,politician
Andrew_Thomas_(American_politician),1966,office_holder
Andrew_Thomson_(Australian_politician),,politician
Andrew_Tiedemann,1988,athlete
Andrew_Tighe,1955,actor
Andrew_Tilles,1865,"['tilles park', 'delmar_investment_company', 'cella_adler_tilles_partnership', 'louis_tilles_park', 'tilles_foundation']"
Andrew_To,,office_holder
Andrew_Toole,1980,athlete
Andrew_Tracy,1797,politician
Andrew_Tremlett,,religious_figure
Andrew_Trimble,,athlete
Andrew_Truxal,1900,[]
"Andrew_Turnbull,_Baron_Turnbull",,office_holder
Andrew_Turner_(politician),,politician
Andrew_Tyrie,,politician
Andrew_Velasquez,1968,office_holder
Andrew_Vickers,,academic
Andrew_Viterbi,,['engineer']
Andrew_W._Lewis,,author/journalist
Andrew_W._Loomis,1797,office_holder
Andrew_W._Needham,1960,['tax law']
Andrew_W._Smith,,athlete
Andrew_Wan,1969,politician
Andrew_Warren,1967,author/journalist
Andrew_Watson_(bishop),,religious_figure
Andrew_Watson_Armour_III,1908,[]
Andrew_Weinreich,,[]
Andrew_Welsh_(politician),,office_holder
Andrew_West_(biologist),,office_holder
Andrew_Westmoreland,,['wgs84_pos#spatialthing']
Andrew_Wiederhorn,1965,[]
Andrew_Wiles,,academic
Andrew_Wilkinson_(Canadian_politician),,politician
Andrew_Wilkow,1972,['conservatism']
Andrew_Williams_(novelist),1962,author/journalist
Andrew_Wilson_(academic),1950,[]
Andrew_Wilson_(classical_archaeologist),1968,academic
Andrew_Wilson_(politician),,office_holder
Andrew_Wilson_(presenter),1960,[]
Andrew_Wirth,1963,"['philanthropy', 'chief executive officer']"
Andrew_Witkin,,academic
Andrew_Witty,1964,"['glaxosmithkline', 'university of nottingham', 'chancellor (education)']"
Andrew_Wolff,1985,athlete
Andrew_Wong_(politician),,office_holder
Andrew_Wood_(diplomat),1940,politician
Andrew_Woodruff,1985,athlete
Andrew_Wright_(footballer),1985,athlete
Andrew_Wylie_(college_president),1789,office_holder
Andrew_Yang,,office_holder
Andrew_Yao,,academic
Andrew_Young,,office_holder
Andrew_Ziemer,1967,athlete
Andrew_Ziolkowski,,office_holder
Andrew_Zisserman,1957,academic
Andrew_Zwicker,1964,office_holder
Andrew_van_Wyk,1989,athlete
Andrey_Aleksandrovich_Gershun,,academic
Andrey_Belousov,1959,office_holder
Andrey_Kirikov,1975,['sibir_cement']
Andrey_Kolmogorov,,academic
Andrey_Kolodyuk,1971,business_person
Andrey_Korolev,1944,academic
Andrey_Korotayev,,academic
Andrey_Malakhov,1972,[]
Andrey_Markov,,academic
Andrey_Melnichenko,1972,[]
Andrey_Molchanov_(businessman),1971,office_holder
Andrey_Nechaev,,office_holder
Andrey_Nikolayevich_Tikhonov,,academic
Andrey_Piontkovsky,,academic
Andrey_Valentinov,,author/journalist
Andrey_Yakunin,1975,[]
Andrey_Yuryevich_Vorobyov,1970,office_holder
Andrian_Candu,1975,[]
Andrianos_Perdikaris,,athlete
Andries_Bekker,,athlete
Andries_Ferreira,1990,athlete
Andries_Mahoney,1985,athlete
Andries_Pretorius_(rugby_player),1985,athlete
Andries_Strauss,1984,athlete
Andrii_Deshchytsia,1965,office_holder
Andrija_Artuković,,office_holder
Andrija_Hebrang_(son),1946,medical
Andrija_Puharich,1918,[]
Andris_Ambainis,1975,academic
Andris_Bērziņš_(Latvian_President),1944,office_holder
Andris_Bērziņš_(Latvian_Prime_Minister),,office_holder
Andris_Piebalgs,,office_holder
Andris_Vilks,1963,office_holder
Andris_Ārgalis,1944,office_holder
Andris_Šķēle,,office_holder
Andrius_Baltuška,1971,academic
Andrius_Kubilius,1956,office_holder
Andriy_Budnyi,,athlete
Andriy_Chornovil,,office_holder
Andriy_Klyuyev,,politician
Andriy_Kobolyev,1978,['naftogaz']
Andriy_Kozhemiakin,1965,office_holder
Andriy_Melnyk_(politician),,office_holder
Andriy_Mokhnyk,,politician
Andriy_Parubiy,,politician
Andriy_Pyvovarsky,1978,politician
Andriy_Shevchenko_(politician),,politician
Andriy_Slyusarchuk,1971,[]
Andriy_Veselovsky,,office_holder
Andro_Vlahušić,1960,office_holder
Androulla_Vassiliou,1943,office_holder
Andrus_Ansip,,office_holder
Andrzej_Butkiewicz,1955,[]
Andrzej_Duda,1972,office_holder
Andrzej_Ehrenfeucht,1932,academic
Andrzej_Gąsiorowski,,['university of gdańsk']
Andrzej_Halemba,,religious_figure
Andrzej_Kijowski,1928,author/journalist
Andrzej_Kosztowniak,1976,politician
Andrzej_Mostowski,,academic
Andrzej_Piotr_Ruszczyński,1951,academic
Andrzej_Schinzel,1937,academic
Andrzej_Szczeklik,1938,medical
Andrzej_Tadeusz_Kijowski,1954,artist
Andrzej_Tarkowski,,academic
Andrzej_Trybulec,,academic
Andrzej_Udalski,1957,academic
Andrzej_Wieckowski,1945,academic
Andrzej_Zieliński_(artist),1971,artist
András_Domahidy,1920,author/journalist
András_Frank,1949,academic
András_P_Huhn,1947,academic
András_Perczel,1959,academic
András_Rosztóczy,1967,medical
András_Sebő,,academic
András_Simor,1954,"['hungary', 'deloitte']"
András_Szántó,1964,[]
André-Michel_Guerry,1802,academic
André-Philippe_Futa,1943,[]
André_Balazs,1957,"['real estate development', 'hotel manager']"
André_Bier_Gerdau_Johannpeter,1963,['chief executive officer']
André_Birotte_Jr.,1966,office_holder
André_Bormanis,1959,author/journalist
André_Bossert,,athlete
André_Brink,,author/journalist
André_Carson,1974,office_holder
André_Choulika,1965,academic
André_Damien,,office_holder
André_Damseaux,1937,office_holder
André_De_Shields,1946,actor
André_Duberry,1982,athlete
André_Esteves,,[]
André_H._Caron,1949,academic
André_Haefliger,1929,academic
André_Joubert,1964,athlete
André_Maurício_Conceição_de_Souza,,academic
André_Muller_Weitzenhoffer,1921,academic
André_Neves,1975,academic
André_Pretorius,,athlete
André_Schiffrin,,author/journalist
André_Warner,1993,athlete
André_Watson,1958,athlete
André_Weil,,academic
André_Werner,1960,['composer']
André_van_der_Merwe,1967,['urology']
Andrés_Barreto,1987,['chief executive officer']
Andrés_Chadwick,1956,politician
Andrés_Felipe_Arias_Leiva,1973,office_holder
Andrés_Manuel_del_Río,,academic
Andrés_Navarro,1964,office_holder
Andrés_Oppenheimer,1951,author/journalist
Andrés_Pastrana_Arango,,politician
Andrés_Pérez,1988,athlete
Andrés_Roemer,1963,['consul (representative)']
Andrés_Uriel_Gallego,1950,politician
Andrés_Vallejo,,politician
Andrés_Velasco,1961,office_holder
Andrés_Wood,1965,author/journalist
Andrónico_Luksic_Craig,1954,['quiñenco']
Andy_Adler,,author/journalist
Andy_Anders,1956,office_holder
Andy_Banachowski,1945,athlete
Andy_Barr_(U.S._politician),1973,office_holder
Andy_Beattie_(rugby_union),,athlete
Andy_Beckstoffer,,['vineyard']
Andy_Benoit,1986,author/journalist
Andy_Berke,1968,office_holder
Andy_Beshear,,office_holder
Andy_Biggs_(politician),1958,office_holder
Andy_Billig,0001,office_holder
Andy_Borowitz,1958,medical
Andy_Brandi,1952,athlete
Andy_Brass,,academic
Andy_Breckman,,medical
Andy_Bryant,1950,"['intel', 'chairman']"
Andy_Burnham,,office_holder
Andy_Cannavino,1959,athlete
Andy_Chande,1928,[]
Andy_Chun,1959,"['city university of hong kong', 'chief information officer']"
Andy_Coats,1935,politician
Andy_Coen,1964,athlete
Andy_Cohen_(television_personality),1968,['talk show']
Andy_Craven,,athlete
Andy_Crawford,1967,athlete
Andy_Dalton_(rugby_union),,athlete
Andy_Davis_(Arkansas_politician),1975,business_person
Andy_Dawkins,1950,politician
Andy_Dinniman,1992,office_holder
Andy_Dog_Johnson,,artist
Andy_Dorman,,athlete
Andy_Dorris,1951,athlete
Andy_Enfield,,athlete
Andy_Fenby,1985,athlete
Andy_Fleischmann,,office_holder
Andy_García,1956,[]
Andy_Gardiner,1969,office_holder
Andy_Glazer,1955,judiciary
Andy_Goldsworthy,,artist
Andy_Goodell,1954,office_holder
Andy_Gotts,,artist
Andy_Gresh,1974,[]
Andy_Griffith,1926,[]
Andy_Groom,1979,athlete
Andy_Gustafson,,athlete
Andy_Haldane,1967,[]
Andy_Harris_(politician),1957,office_holder
Andy_Harter,1961,academic
Andy_Hastings,,athlete
Andy_Hertzfeld,1953,academic
Andy_Hill_(basketball),1950,['motivational speaker']
Andy_Hill_(politician),,office_holder
Andy_Hopper,,academic
Andy_Hornby,1967,[]
Andy_Ireland,,politician
Andy_Irvine_(rugby_union),,athlete
